Premature Death raw value
8351.7365494
11853.247248
9938.2633823
8957.1126859
12738.656137
11708.948038
11898.088409
15998.089209
14616.39262
14259.564795
12568.860637
12680.903028
11802.63262
12977.181714
16382.035791
13312.804786
12586.014576
10338.895023
12369.517136
18927.733282
14409.561567
14664.189369
13951.809024
11852.911745
11939.042155
20426.822143
11969.446607
9508.1160841
15044.632371
14706.297419
14667.278733
13058.98714
14287.285268
16286.662891
15927.466736
10894.195271
11251.055627
13931.867869
13163.518237
12036.358042
9936.8569068
13633.173957
7894.4869047
8777.4894426
19891.328012
15396.827364
9054.1844336
14678.892244
12543.533929
12808.56937
12655.580664
15784.597331
13219.378867
12501.614916
17916.639734
13196.566691
13497.370953
11833.808003
14160.382378
11877.985387
6794.9802433
15670.022213
15316.224091
12182.594159
10422.47724
18377.077905
12864.089912
19438.678148
12030.860071
10028.003437
4200.3367471
5785.3974442
9853.0638746
18066.471244
16587.524231
9798.2233682
9798.2233682
9798.2233682
20903.735026
8712.742308
10534.529197
9451.7912651
7261.629556
8874.4859998
9819.4276417
8975.6460306
24556.33926
20072.785321
8750.0795302
18090.491543
9617.4349943
19917.503044
7076.5773882
14378.467379
7686.8488695
9798.2233682
9720.3749391
10946.485665
9798.2233682
22703.597242
9457.2593479
27851.413774
9423.8489242
11546.476059
19407.343282
11352.564126
11216.589614
23645.177931
8525.3191969
13412.686082
21728.239752
9749.815683
9284.8309924
6446.7835233
10159.849891
9875.9199698
11384.029581
17354.839288
15009.040924
11056.830289
6948.4701487
10888.527445
14248.848305
17436.885915
10688.152755
16984.779644
12303.773465
10838.20941
9759.3491599
13719.880391
13621.524684
12472.47923
10319.662144
11457.194163
17011.102223
13763.325385
16219.468049
15390.218708
12652.14281
9025.9012271
12985.179437
12325.242911
14392.654139
11187.593048
10847.058235
11967.24553
12718.197584
12555.033612
11068.144723
11978.48315
14435.466766
15931.253522
11849.031072
14359.501033
14246.208655
18151.85151
11302.502175
12484.081963
13583.053556
9866.9289251
10725.409535
11364.832841
13871.734904
18347.527472
18678.559477
13842.295437
13041.587799
11535.973879
14753.490461
10348.656243
20040.55176
13905.172066
16532.368319
13274.801678
9343.2272747
12114.533465
12282.675657
13413.511181
15430.382452
9601.6762931
18530.934916
10893.5565
11658.764852
11822.374346
12343.434486
10970.690645
15151.791918
11384.682707
8081.1890204
11838.890549
11238.502398
10520.849161
6744.0793614
5217.153956
27650.288753
7567.0889858
9315.6316083
7926.2637477
6184.0873816
5577.0858174
11532.764664
6326.7138053
9008.14375
9722.9427626
9668.4104689
8703.3035356
10430.905432
10697.187205
8187.5172369
12236.877358
11257.584967
6746.4426092
8647.5122922
4149.4124394
9759.3288204
10092.92427
8849.4618855
13302.421752
4738.8510165
6114.4568796
5209.6739061
7472.1809052
5325.418567
5085.9506432
8791.7606587
7817.2946057
7615.5062798
6316.422011
9377.7099479
5726.724331
5634.0409149
8729.5107709
6205.5911463
4006.435541
6122.9359008
4125.4737001
5482.157239
10558.411247
4389.3184297
13488.219943
7384.6121829
5996.9731849
9308.6312939
8212.8302749
11335.91281
12353.942814
9205.5434658
9372.1488896
5626.3683053
5727.9988216
9988.2992377
7405.0728715
8283.4627209
12905.123193
6895.3955049
8261.4756731
16304.428184
10364.280102
4570.6689894
4980.1768443
6515.5378019
12533.633434
4820.2018639
12590.585972
20238.531978
16104.683183
8054.6925404
9511.5918588
8059.7051109
7029.4235419
4121.105941
4321.3570187
6353.7301336
9565.7337158
9802.3748095
6090.0661159
6624.6586509
7066.2459688
4089.8514924
9798.2233682
14473.394912
9798.2233682
6799.4898572
10213.812899
10203.798719
7782.7764587
7125.7266023
5743.1130531
12323.513606
7749.369197
11935.647358
8653.0872385
9798.2233682
10529.956459
12917.35774
8864.2579498
9509.9031143
13765.874444
4077.4284376
7197.8513917
9191.2301148
3487.5237491
11421.638609
13502.222466
5865.6315406
14090.622064
5044.8267567
9580.3904928
9798.2233682
5934.6286699
13182.490843
4161.5949396
8621.0119013
11151.940836
6882.4572046
5886.2777149
6702.9213207
5172.1783558
7218.3142009
6766.9662411
5772.7670624
7774.257499
7672.8286776
5836.8354823
7900.9300498
9798.2233682
9798.2233682
9798.2233682
9798.2233682
9798.2233682
9798.2233682
9798.2233682
9798.2233682
9798.2233682
8958.8418958
10077.932194
8585.8336078
9330.0924691
9241.4137427
9241.4137427
8552.6770833
8031.6577089
10954.219291
11538.017433
11048.573691
10702.6429
7597.560479
10923.726358
9589.2265541
14552.442742
9534.479807
6599.5629302
12795.095335
11834.567095
12583.238733
11402.440974
12585.976198
8875.5010404
10085.111678
12920.240255
10657.017756
11002.162807
10295.792161
14094.072207
11769.155466
10573.446178
11322.306187
12965.895259
8048.6132746
13510.801646
9380.145435
13578.880873
10233.219218
11326.240343
9159.1616474
8494.3210274
8452.1183015
10861.510183
10119.302401
11824.120397
8820.008448
12581.013607
7339.9488654
6314.2384448
7731.1904146
9846.7231454
9412.0688737
12549.337859
7030.2730105
7380.1849339
7623.7614719
9901.2905662
9370.2611679
9798.1163305
15842.618517
5815.4266607
8816.1273805
8239.480631
8415.7692917
7002.0272011
10414.5354
11924.413179
12288.904815
17100.507362
11239.660539
8820.1988338
9109.6665912
10978.10352
9405.678903
14664.352655
15714.212812
16179.212325
17336.661826
12279.389822
10880.178888
9299.2271892
10527.02631
15004.843394
14035.255546
14811.683558
12845.863636
14471.809365
10487.589621
9532.1304153
9168.4485331
12349.00069
12208.373544
11947.560791
8626.1316325
18173.169311
11392.441111
9551.4109378
11364.770139
10235.346721
9997.2109931
14488.383926
5752.9672286
8072.6621119
16381.227435
11266.392996
14490.574628
6457.5673814
12805.212007
13173.133514
7069.7068862
13070.534521
8323.9759944
13687.872846
16330.926652
11895.484938
8319.4321496
14703.40195
8477.1280874
13998.573444
13389.09595
15701.864167
8875.5932727
16355.922173
7910.9087131
9467.0864082
14106.467989
13932.750601
14702.591358
12245.467464
6478.3018855
11716.398668
4424.6930567
12333.086533
8074.7444163
10784.195367
11755.948721
11817.384294
11132.088578
11368.059768
11079.366288
6208.9455672
9824.0184495
8170.1752594
15831.577032
12726.558116
7326.0558202
11167.428468
14527.667896
9126.0001496
9564.6548763
12087.494171
9048.8280653
11123.139295
13865.417463
15667.147589
12472.5352
13596.984105
9118.9230672
12812.989743
9926.4428131
14998.455485
8772.6048946
12510.195053
11825.179125
10346.323242
11341.959548
9955.9900267
13503.144445
13809.158004
12937.971068
10544.980607
12487.921225
15062.67204
22798.686686
12434.601832
10716.475593
13468.072254
9731.2641454
12065.10564
13163.695708
10380.493147
5598.6900562
9361.5518389
7727.8314983
13589.075461
10079.332302
13349.537637
11051.159585
13660.509479
10269.092133
12212.752791
14262.774728
11890.683056
17237.779119
14035.731088
9531.5104056
11470.700639
15034.821697
13376.892507
14238.15217
12942.813987
13630.875856
13124.742152
13334.211866
9410.3217992
11557.284299
11728.101604
13517.407033
15869.937172
12172.822302
13127.035258
13738.362027
10501.200352
14605.42237
12478.040925
12707.03759
15046.326503
8285.3333402
13550.355008
11808.703077
9790.5794578
15079.747112
14605.668137
13307.713597
13793.546686
15714.491292
8896.1661669
11237.259656
9692.9156495
14319.49529
13808.112925
15270.266235
12752.500661
6298.6179991
7850.7487298
6042.198537
9798.2233682
5801.0485846
6323.1994184
7098.7600026
5738.289616
9396.9997314
9368.4978312
7192.4091295
11074.756024
9872.1119019
4706.6757136
11447.303917
7635.8968421
7922.5052002
7307.1122007
12579.121637
9798.2233682
7365.5520429
7911.9638526
7762.348922
9798.2233682
10737.024662
8306.3763589
7344.3714112
6103.5971197
6704.302667
8929.3129174
8157.3607381
8110.9291001
7433.4011148
8174.6895303
6562.2739516
5065.2260353
11399.650817
13688.190512
7320.7185534
5017.4787643
8412.7073544
10019.009423
6759.9552319
10616.14122
7115.7069297
6932.0284029
11527.69056
6837.2278586
8578.576522
5635.2296665
8981.7594114
7920.5459082
8698.9884441
16047.751832
7669.7806249
6935.2202604
5303.189835
8700.5588776
9813.6191709
8315.9940702
7822.6096051
7180.1386012
8450.8408721
9614.9137236
8233.1904113
5625.5482976
9240.855685
8535.8650443
7129.2934078
7351.9965738
7707.8182975
9245.6900913
6967.8380116
4711.3568893
11162.282879
9576.2678977
6573.048719
7667.6998903
9100.8995087
12270.6227
8636.7355838
12280.223352
10189.970889
7576.1832311
8280.8720804
7757.556362
12840.068621
8415.4223517
7545.4596318
9715.0037977
10751.021623
6630.7805067
10088.642367
9795.025836
6364.3641937
9590.6166679
6046.1993743
10618.202385
4542.991685
9889.1719168
5609.8676602
8942.6861728
9520.841107
7353.8901581
9425.1686192
7077.9575666
7860.0088444
5730.3529375
6618.4676035
10948.534337
9297.8558994
9158.9616081
12320.420379
8393.2264042
10740.033781
11124.178766
6370.625201
7042.0244561
5616.5351036
11025.13
8190.3296948
8829.9484264
7241.4052423
10362.346184
9279.1909288
6493.1810568
9047.1189699
12543.073343
12462.621449
7767.7822922
8769.4186086
10994.456085
8428.7752509
11441.537893
11840.518909
8879.8417711
11014.867546
9555.100829
7898.3241421
9474.0718812
9373.1916932
7935.8512404
10017.607027
12430.385006
8398.3539773
8040.8345606
8640.6841131
9934.8532919
10323.770181
9513.2103705
6358.271706
9023.3172271
11175.617656
5802.5908305
9809.9061753
8648.2221597
9524.1042433
9280.7350753
10601.839868
13646.608623
6188.6004713
9646.240555
7472.8728297
9871.0705275
11782.877761
9097.078501
9708.8306051
11674.83629
7723.6405969
8670.8873395
10090.847237
8444.6620838
12614.957794
6416.4849647
8847.3536559
15442.40888
9964.088609
10687.4986
8834.8185413
11507.630003
7823.8764921
14895.226807
10312.128622
4761.2420166
7433.7478888
12001.180076
6172.2460475
10369.205114
12108.599388
9432.2347872
9171.5451653
9160.8979619
12021.170059
10875.402544
12252.261526
8086.4546261
10555.747371
9156.2157709
6290.4643826
10981.169466
11091.480099
10599.805055
11656.090537
12609.648122
9236.6383382
10011.135977
10509.102116
8007.8598353
9100.3011207
8539.0289939
10914.054965
8646.9803076
6928.0026569
9621.4687214
12176.131582
7682.3056704
6978.6225709
10057.378719
7441.3087096
7520.5980771
13374.841725
8445.9448919
11074.616577
9689.9272436
9853.8193008
9845.7942349
15830.642695
9558.7900158
9000.9519878
12709.574714
8642.3510735
9726.8077206
12879.904127
7580.9641137
8921.8182515
9986.428377
10888.475532
10157.204535
10892.030875
10985.444325
7304.7292749
7349.8514475
13005.043921
12655.95968
7314.1920013
9851.284548
7297.8388349
7201.0606182
7150.5854664
6725.4717758
6990.3530086
8750.7964931
5135.9831355
6615.0193915
7992.6564052
6965.7495615
6008.5681412
5283.6398355
6217.9579734
5242.5894429
7618.8420902
6827.977956
7565.4971658
6018.6302428
9467.7170208
7019.8247892
6658.6396455
8721.2449624
7924.2450544
6441.8958408
8790.038397
6563.4114
4244.0870554
8767.8451122
9257.6759382
6094.0692393
9423.8739462
4871.6445441
6844.1982999
7704.5770364
8297.8769674
8140.495497
9806.4724489
9006.5925457
9201.4467723
5156.2641013
6483.0087218
7953.9741331
6875.824986
7029.0932211
6754.6179795
6887.8890031
6254.6852809
7220.4561037
6456.3628451
6416.5351626
6844.1391763
7111.9518475
9327.0359755
4820.8871879
5992.8488301
8348.8585035
7363.9810746
9251.0469339
7000.9163789
6584.1538631
9104.9824886
4025.1251125
6015.1233919
7887.4163047
6618.1602212
9260.6089912
9695.4898686
5182.9402404
8366.8529116
7726.6870122
8116.5324775
7717.2203599
8489.4165422
8291.7605532
7340.388713
7822.4073614
6447.1963025
9324.0238025
7653.2735593
9293.2922517
6567.7511647
8711.3246152
6910.3464178
7235.501087
6814.4918353
3914.0960655
4947.2255238
7872.019592
8565.1223542
8895.7164223
7794.7263606
9638.2148779
6397.6179586
6075.888203
8501.9262752
10249.456432
5991.3674354
4479.831296
9159.067108
6737.4460027
6879.0227029
8588.5971402
10475.43396
8286.5484841
9704.9284015
10121.471855
10780.202614
11704.563188
11703.002696
8909.0132814
7701.2222757
12108.646934
12089.508546
9105.1300145
13837.682444
6000.9103822
10251.633003
7565.7928613
10220.724012
10886.943742
11702.708472
10238.577656
11197.276776
6807.2425961
6185.1145657
25238.396541
10719.694035
6166.053592
8283.5842989
9166.9285877
8380.6527781
9277.1869281
12126.581648
6854.8776214
10659.042168
7299.7472798
7691.8208009
13082.680659
10764.199602
10017.546292
9227.4684902
9762.4602335
5580.5739209
12196.554032
9798.3304059
9032.3777279
6581.3373096
4976.5763182
8023.2000831
27595.416507
10168.349293
10131.977585
10670.595782
8273.8983922
9735.3344988
13559.259809
9317.6178562
7546.7220304
6867.94384
8304.2452064
8484.9776173
10432.031399
8637.6671219
5730.6346897
12899.137721
9705.6145114
11545.995386
5113.6843687
10634.510697
13843.733415
7015.1866
10634.170165
9625.0045207
10206.911333
10549.801779
9288.0479834
7313.8061741
9403.3733442
8023.9269852
9624.1715539
7564.5180444
8471.9873256
5337.0641135
11137.310727
17778.385061
10340.094077
9657.5940097
9353.0924757
10292.25065
7827.0272066
10419.942121
13931.704654
9118.0828242
6336.5818107
10057.075085
7496.3747514
11314.15056
10708.209996
8679.0360171
3928.963691
5823.0724032
9798.2233682
6165.0675848
16153.081792
11658.142748
11226.274528
11750.940962
11686.526537
13988.807907
12023.225565
9892.1302688
12005.72314
10308.087441
16750.111254
19303.442423
7097.9996013
11509.108838
13628.044269
10411.34779
13860.045796
18853.303253
12214.588407
10263.280952
11443.182472
12822.07905
10108.460998
8182.5316493
12948.345647
14552.796149
15654.588305
12947.038465
13574.234951
13319.838141
16673.937012
12682.703943
13654.301897
10295.65413
9961.9769439
8976.1368469
10154.707745
16583.462761
9020.9230393
11529.322796
19361.15859
11856.056233
17912.769479
12176.765607
11374.148533
12411.430161
10917.038763
13588.727912
11040.136294
12736.904766
9527.1460219
10822.215988
20676.676408
12273.085916
10749.573176
11101.431194
12702.269712
14520.680861
11560.283458
13111.550107
12651.592031
9935.1268728
16084.194478
8771.1135387
20880.826114
15275.421715
12354.828797
11683.959262
14424.408913
16473.256415
16776.780672
18645.980475
15648.997645
14551.402225
13207.483085
10817.256264
8310.0252819
11387.19156
14729.70965
8599.5552305
11055.100874
18906.463502
12580.975011
9526.8186096
14340.516625
12340.344996
9457.390339
16657.394026
10738.084164
12509.705016
11281.441729
13179.622783
11957.93984
12122.998172
10516.376491
11023.98269
11567.074308
5388.8566122
12546.413964
23920.396795
13014.59782
21360.107996
16442.455614
16951.625863
12730.824151
14500.33123
16971.463533
13748.940412
12997.235266
8790.0696612
8676.2924079
11054.795175
8169.9976089
13038.254049
11429.77289
12993.112414
12330.443384
10035.050989
9208.1630268
10519.175185
13029.295951
15678.857738
16850.03563
22193.406371
9362.7605143
12185.439518
14439.606763
13700.71989
9275.6785968
12175.033347
14474.526044
11152.101882
17835.858784
8647.0678914
14192.521052
11760.695434
13531.281149
7693.8058892
13444.669337
11645.350094
15586.252804
11308.52258
12989.898247
13141.216934
14292.444807
13358.55969
14083.292525
11306.902456
13642.223654
13473.15316
11806.535306
10824.921551
13402.696625
9850.2817447
10655.661585
10507.947811
10121.571138
11381.527813
15091.348259
17460.434734
15749.999313
13811.44426
13454.831145
9581.9004032
13129.346381
15366.004809
12457.288004
13499.055009
13188.543706
13012.842913
9796.1029537
19091.822802
11081.801064
11024.332993
16088.88905
11427.199442
13601.367694
8688.3345327
13159.996441
13774.691522
11983.559617
14498.521572
10383.585135
11102.121827
17972.497506
15963.932924
11218.285045
12773.807622
14259.278443
15957.979451
8420.6898052
10327.025011
10576.074499
6232.1380827
9716.3201592
7939.8037574
9352.6717525
7638.3532559
7244.9253644
9427.7428066
10048.752098
9532.358546
5913.7592907
10674.779938
9085.4519766
13436.696513
7330.5357898
8091.1027277
11358.291688
7000.582826
8667.4891944
6741.5169341
10060.635868
6289.288408
11662.405953
8696.4466685
12186.56914
5696.5979753
8313.8327851
7205.2736273
4573.2871421
8862.8813013
4785.2791443
8436.2903437
6443.6581138
8104.5214359
10152.218259
8048.8948849
10710.38039
9976.7592131
7635.04356
15997.640846
5974.5347199
7271.5884668
8525.3160627
7889.6046169
4473.343756
5853.428871
6666.4881196
8991.5883688
5587.2528869
4415.9245222
4854.8684321
4629.1034326
6525.1401894
6117.1976561
6707.3115843
8798.0085559
11085.092832
7606.238848
6999.4565183
7630.6509503
7258.8386924
11697.476357
10296.24314
6873.1547747
9514.906422
9354.1417802
9398.491409
8391.2320508
10979.176653
9385.339612
7719.4893402
10234.47089
7384.9540265
10912.275442
5259.9455335
8505.990638
8625.0124869
8875.8372619
7898.0743163
6729.748135
12111.510458
11069.466488
9301.0236058
6589.1386424
8638.4508961
8806.5909786
7051.8549839
7757.4943558
9800.7777333
6909.7889656
12006.43598
10774.286347
9503.4766112
9855.1066445
7810.5065073
9138.9976912
6629.5750983
6844.9942683
10148.555333
8509.7512778
5741.4039805
8420.4051199
5583.6767259
8279.0662434
7364.5049165
8359.8396553
10236.690776
7010.8337697
8894.7796933
8229.6730614
7684.0119626
6297.9777305
7753.0294825
8571.189529
8729.9238907
11675.556078
9657.8381901
8616.2875146
6101.1576438
8787.3076027
11752.29781
13370.976879
7958.7391485
12362.271427
9433.8336835
5205.8375237
7915.7772352
12762.451709
10741.795022
9609.1068581
10115.54307
9590.7359607
8566.176189
8144.6259628
9015.5989273
9266.665256
5792.1636674
12684.175978
10388.520197
6461.9015749
8647.781729
6214.0598452
7442.3522037
12759.035929
6370.0911814
8303.6527119
5842.6072969
4833.3440136
7923.2215896
3990.2942272
12950.915242
8322.2590305
5871.863228
7319.054283
9846.9512811
4570.4718107
6976.0134922
7320.5609207
5146.0465018
5217.2721613
6113.1556989
7136.5354805
6031.7279931
7898.8107272
6295.679209
9076.1766492
6600.4713752
6147.9550177
6267.6181285
6605.108428
9837.8453149
7472.5827338
7423.588034
6131.6333153
8582.1989648
8809.4910282
6964.388061
4749.5513006
5825.9850954
6477.9498754
6358.4153281
6489.9351685
5843.3697591
19800.318222
5946.8880929
6227.0002868
5812.2712911
11137.356449
7366.9990491
6954.9272406
5091.8590238
5160.1595395
6328.8375887
7593.4239243
5664.7069928
6919.3654652
7573.8313971
8533.7778781
7687.1059172
7265.5000127
8688.6685204
7827.019454
7813.0782749
6746.9920521
7903.9634197
5293.5376399
6748.1476746
8530.8010808
8681.3254601
4773.5816174
4934.4988601
6589.3495877
6211.1001291
6151.2741881
3964.7086842
7978.3540508
7078.0885125
8353.1795773
6281.5336038
6253.6493354
5508.1493392
4820.1457633
6011.852373
9029.7180046
5475.3290073
5105.847374
8670.4409292
13327.665964
14567.808164
12635.166989
15673.520104
13490.397366
15037.115136
19769.124267
15132.359214
15019.770041
14343.418293
11826.768534
18808.664771
14176.202931
12573.694119
22826.092934
15985.124009
15926.675721
10785.387715
13611.101885
13143.924503
13727.691698
9853.5660636
16291.288674
11582.802199
11924.743409
16086.316076
22286.34608
21431.256389
7591.6448248
10759.072222
11606.65437
16604.617627
16286.700649
17891.608026
13749.081389
10438.217551
8272.6533893
8656.5683669
14388.526749
14241.595447
14204.013689
12356.529547
21369.192034
13025.410656
13169.542947
8220.1039148
17139.609196
16966.838749
13062.187556
17471.680892
20814.861866
15916.665419
13965.087672
9966.7238945
14531.493546
14930.085052
15413.491956
15463.391189
11380.927114
13054.734361
18894.222344
8368.567462
14974.331505
21606.121457
15238.392078
13495.048403
13552.60953
18895.396704
13696.484607
14232.921568
13003.999402
14574.178606
21013.314691
11353.010786
16709.860149
14893.007008
20281.670131
15308.043194
16006.222518
18458.770524
13716.921017
16349.1361
14590.131725
9969.5700451
8934.0192169
6537.7406419
11027.48901
10222.632502
10327.962347
9571.6499509
9360.0111913
12298.319571
11736.778668
7519.3434406
11767.076465
15691.173201
9711.7539129
8701.7909488
9230.6554336
8898.1319487
10115.646184
13799.840863
7908.4086557
11057.878455
8992.4157767
7781.1220499
6740.7973319
7072.7972543
8619.8517553
8215.5644652
7518.7715868
15077.181065
11985.824175
11842.650144
9094.6542945
9695.511368
14445.940543
12385.318484
16343.065601
10165.065735
13353.217991
9052.8004872
10396.93712
11089.486164
7830.5654633
9883.5530075
13208.187864
5111.9599267
9546.6430139
11728.441534
16912.562708
11090.272764
10590.304797
9680.3857792
8477.9404668
10172.706387
12371.240121
9689.911424
10632.409825
9060.6176264
9036.202407
8940.3305176
8155.2957272
12425.098821
7967.7133566
11890.974327
9587.351693
11134.631311
8538.120387
9750.2296056
14665.246377
9507.6322637
9786.9325072
10164.740183
11279.45835
15902.093401
10427.642642
5075.5220885
13165.097201
6221.8844865
10704.841133
22325.965717
8591.9172895
10078.528399
12368.584927
8950.9021762
6419.6345926
10394.662758
10132.79367
11661.297628
10268.573055
10097.153257
11052.231471
11359.452683
17869.49005
6249.5154175
10752.864699
8845.2198483
12666.979517
9306.5780209
9576.1465697
11698.505618
7754.2707831
12349.744633
13466.15328
8507.0126633
10921.502066
11533.156926
11132.462962
11525.103749
13044.016445
12579.673008
9824.9191183
15931.117734
13952.949435
9242.6037444
10673.299463
12150.226352
15768.408217
8781.6681075
5100.725877
25708.731437
18542.194859
6144.7499365
7237.8511831
8629.0826799
9758.4173968
10966.862266
9362.5312218
6489.2685443
9908.9068821
11358.157042
7848.9540425
8197.541178
7948.4241606
4276.0431884
9798.2233682
21840.168068
11220.096534
10207.537772
12044.234102
7802.4193387
8360.3871579
11702.548985
6948.0591572
9798.2233682
9743.0205773
9798.2233682
5981.7694433
8512.5596425
9859.9450227
6796.2140165
9830.6057557
8307.4900798
9798.2233682
10668.29163
9386.0804846
9798.2233682
9728.1277258
4336.5808887
6194.5137493
8320.5857445
32695.459261
24379.889312
12206.816696
8225.8973446
10493.081452
8534.0706985
7050.7037664
7921.8312575
10312.547187
9798.2233682
10374.871593
12189.30176
9798.2233682
9697.5921536
7072.1110941
7989.2806737
5812.3709432
9798.2233682
9798.2233682
9798.2233682
6358.8015338
9209.6017345
9953.1584612
10800.939672
5530.0582423
12043.81761
5601.9873704
7015.1580778
5345.2794472
7214.304391
9393.2397228
10904.804311
5142.0859481
4195.2048224
6610.6719971
8242.9773033
7311.9518666
9705.7193729
7719.6606447
7402.3927166
5812.1838149
8617.1535313
7599.3089494
7919.1984317
5978.3160682
13659.270563
8825.121654
8966.3017563
7953.9101733
8538.5868568
8125.137437
9781.9575367
9798.2233682
6009.0209984
7360.4509082
6028.349879
8061.6214345
9798.2233682
7454.5640212
6597.796302
9798.2233682
5022.4306562
7589.9039139
7994.9471497
6257.9862902
9725.7252652
9798.2233682
9793.186705
8014.0824063
6251.6754329
9593.8950394
9798.2233682
9798.2233682
9798.2233682
6585.9848525
8240.4414106
11072.389351
11246.756691
9243.9057497
8330.5587856
7090.840824
10502.232074
7523.6342263
6340.2115921
7469.1984744
5668.4750386
7161.6436441
9044.4848571
6372.0749666
9798.2233682
5921.9057932
5139.5474966
6666.6973234
10216.526949
5490.0484532
8483.1994788
5617.7670222
9798.2233682
6163.0856379
6892.5241418
9798.2233682
27025.927723
7970.4279237
4802.1478331
4888.7427639
7189.4639462
9798.2233682
7471.7972176
8741.0749555
10825.65764
8617.8590865
7663.7947982
10188.402637
9798.2233682
17331.87735
11481.244972
9879.354919
8004.7093771
10098.404368
19160.87803
11604.828948
8967.0431203
6547.6803165
8308.4677435
9770.6389568
10863.645071
6622.4079385
7596.4107774
7555.2072209
7141.8924437
11270.039765
6277.4606076
6908.9390369
6692.2765995
5001.273863
7468.2505908
8142.5478504
6562.2619806
10072.402861
4471.8548755
6658.1617424
8984.3630619
9175.8413774
10759.537744
8340.7020858
7587.1112225
6243.8034721
4362.6272271
7664.2336304
5499.129029
5709.6038596
4240.0883399
7126.7750427
7211.4526711
11685.238187
4544.7991684
6516.349931
6476.666923
7006.0662433
12363.330976
11523.92004
11456.623927
13483.896778
16697.435087
13075.238738
12340.458899
13649.895031
9397.0822165
12798.052199
12951.220634
12650.537078
9798.2233682
10843.651822
12672.944115
12621.00382
3583.3243466
13151.906753
27592.800589
14981.906708
11127.673711
16626.927498
21299.484786
10940.860306
9510.9134248
18277.303577
14085.431994
